row,col,x,y,year,OGI,50PCGI,OGMx,Peak,OGD,50PCGD,OGMn,NumCycles,QA,DurGU,DurGD,LOS
29,2019,601288.5,3516628.5,2022,0.11667176677047819,-0.8202397001424446,-1.4267577175940793,-1.3625042649100965,-0.3102580895049572,-0.3868274708918498,-0.4472065191979659,1.0,1.0,-0.8144577494272894,-0.3972070028386267,-0.4133549046364589
0,2062,601417.5,3516715.5,2022,0.656043272029152,0.7161000522062695,0.6058656565683399,0.7324399842051925,0.37893572575096185,-0.6109913678205622,-1.7651004056031827,1.0,1.0,-0.3741458066261033,-1.9973191646671753,-1.7158109225900857
0,2085,601486.5,3516715.5,2022,0.5481689709774172,0.4966229447278818,0.38001861499473777,0.49966840097016046,0.14920445399898882,-0.7230733162849184,-1.7651004056031827,1.0,1.0,-0.3741458066261033,-1.935776389212231,-1.669294636234599
15,2105,601546.5,3516670.5,2022,0.22454606782221295,-0.3812854851856691,-0.5233695512996708,0.03412523450009623,0.37893572575096185,-0.2747455224274936,-0.7337051901556217,1.0,1.0,-0.48422379232639984,-0.8895492064781801,-0.692452622769379
8,2145,601666.5,3516691.5,2022,0.11667176677047819,-0.16180837770728138,0.6058656565683399,1.1979831506752567,1.068129541006881,-0.16266357396313746,-0.7910049243471529,1.0,1.0,0.1762441218753793,-1.1357203082979568,-0.692452622769379
3,2168,601735.5,3516706.5,2022,-0.09907683533299133,-0.6007625926640568,-0.7492165928732729,0.49966840097016046,0.8383982692549079,0.06150032296557492,-0.9629041269217463,1.0,1.0,-0.2640678209258068,-1.258805859207845,-0.7389689091248657
24,2213,601870.5,3516643.5,2022,-0.09907683533299133,0.05766872977110635,0.15417157342113566,0.49966840097016046,0.37893572575096185,-0.49890941935620603,-1.0202038611132775,1.0,1.0,0.1762441218753793,-1.197263083752901,-0.7854851954803523
20,2233,601930.5,3516655.5,2022,0.00879746571874343,0.2771458372494941,0.831712698141942,0.9652115674402246,1.068129541006881,-0.050581625498781264,-0.9056043927302152,1.0,1.0,0.39640009327597236,-1.258805859207845,-0.7389689091248657
0,2253,601990.5,3516715.5,2022,0.22454606782221295,0.4966229447278818,0.6058656565683399,0.49966840097016046,0.14920445399898882,-0.8351552647492746,-1.936999608177776,1.0,1.0,0.06616613617508278,-2.1204047155770636,-1.669294636234599
5,2281,602074.5,3516700.5,2022,0.3324203688739477,0.7161000522062695,1.0575597397155443,0.9652115674402246,0.8383982692549079,-0.2747455224274936,-0.21800758243184123,1.0,1.0,0.1762441218753793,-0.4587497782935709,-0.3203223319254856
3,2326,602209.5,3516706.5,2022,0.22454606782221295,-0.16180837770728138,-0.07167546815246649,0.26689681773512836,0.37893572575096185,-0.3868274708918498,-1.1921030636878711,1.0,1.0,-0.2640678209258068,-1.3818914101177335,-1.0645829136132723
10,2355,602296.5,3516685.5,2022,0.4402946699256825,1.3745313746414327,1.5092538228627486,1.4307547339102888,1.297860812758854,0.06150032296557492,-0.848304658538684,1.0,1.0,0.28632210757567583,-1.258805859207845,-0.8785177681913257
18,2394,602413.5,3516661.5,2022,0.3324203688739477,0.05766872977110635,0.38001861499473777,0.7324399842051925,0.8383982692549079,-0.050581625498781264,-0.4472065191979659,1.0,1.0,-0.15398983522551027,-0.7049208801133475,-0.5063874773474323
2,2415,602476.5,3516709.5,2022,-0.31482543743646085,-0.16180837770728138,1.5092538228627486,2.1290694836153854,2.216785899766746,1.406483704537849,0.2976900252919393,1.0,1.0,1.0568680074777514,-0.2741214519287383,0.3774219634068145
