row,col,x,y,year,gmm_full_k3,gmm_full_k4,gmm_full_k5,gmm_full_k6,gmm_full_k7,gmm_full_k8,gmm_full_k9,gmm_full_k10,gmm_full_k11,gmm_full_k12,gmm_full_k13,gmm_full_k14,gmm_full_k15,gmm_full_k16,gmm_full_k17,gmm_full_k18,gmm_full_k19,gmm_full_k20,gmm_diag_k3,gmm_diag_k4,gmm_diag_k5,gmm_diag_k6,gmm_diag_k7,gmm_diag_k8,gmm_diag_k9,gmm_diag_k10,gmm_diag_k11,gmm_diag_k12,gmm_diag_k13,gmm_diag_k14,gmm_diag_k15,gmm_diag_k16,gmm_diag_k17,gmm_diag_k18,gmm_diag_k19,gmm_diag_k20
58,550,596881.5,3516541.5,2023,0,0,2,5,2,7,6,5,4,8,8,5,7,15,9,4,7,16,2,3,2,1,4,0,5,4,9,7,2,6,3,3,2,2,7,11
31,582,596977.5,3516622.5,2023,2,1,2,5,2,7,1,5,3,8,8,5,7,15,9,4,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
52,615,597076.5,3516559.5,2023,2,1,3,5,2,7,1,7,3,8,8,1,7,15,9,4,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
59,643,597160.5,3516538.5,2023,0,0,2,5,1,4,6,5,4,7,8,12,7,10,9,4,17,0,2,3,2,1,4,0,5,4,9,7,2,6,3,10,2,2,7,11
56,664,597223.5,3516547.5,2023,0,0,2,5,2,4,6,5,4,7,3,5,7,10,9,4,16,16,2,3,3,1,4,0,5,4,9,10,2,6,12,3,4,8,7,11
48,708,597355.5,3516571.5,2023,2,1,2,5,2,7,1,5,3,8,8,5,7,15,9,4,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
34,743,597460.5,3516613.5,2023,2,1,3,5,2,7,1,7,3,3,10,1,8,15,5,7,7,16,2,3,2,2,4,0,5,4,9,7,2,10,3,10,2,2,8,11
42,777,597562.5,3516589.5,2023,2,1,2,5,2,7,1,5,3,8,8,5,7,15,9,4,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
54,808,597655.5,3516553.5,2023,2,1,3,5,2,7,1,7,3,8,8,1,8,15,5,7,7,16,2,3,2,1,4,0,5,4,9,7,6,10,14,10,2,2,8,11
56,819,597688.5,3516547.5,2023,0,0,2,5,2,4,6,5,4,8,8,5,7,15,9,4,16,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
32,857,597802.5,3516619.5,2023,0,0,2,5,2,7,1,5,3,8,8,5,7,15,9,4,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
43,876,597859.5,3516586.5,2023,0,0,2,5,1,4,6,5,4,7,8,12,7,10,9,4,17,0,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
56,921,597994.5,3516547.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,0,2,3,0,0,6,1,7,6,4,10,1,6,6,7,7,0,13
31,951,598084.5,3516622.5,2023,2,1,3,5,2,7,1,7,3,3,10,1,8,1,5,7,14,10,2,3,2,2,3,3,5,4,9,7,6,10,14,5,2,16,8,5
31,961,598114.5,3516622.5,2023,0,0,2,5,2,7,6,5,4,8,8,5,7,15,9,4,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
36,995,598216.5,3516607.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,0,2,3,1,0,6,7,7,8,4,7,11,9,14,4,8,0,4
34,1028,598315.5,3516613.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,4,7,11,9,14,4,8,16,4
57,1059,598408.5,3516544.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,0,17,4
50,1082,598477.5,3516565.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,10,12,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,13,17,4
56,1120,598591.5,3516547.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,10,7,11,9,3,4,8,16,4
47,1169,598738.5,3516574.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,10,7,11,9,14,4,8,16,4
39,1178,598765.5,3516598.5,2023,0,0,2,5,4,4,6,5,4,7,3,0,14,4,0,4,0,16,1,0,4,5,6,7,7,7,8,10,7,11,12,13,4,8,16,4
47,1229,598918.5,3516574.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,4,7,11,9,14,4,8,16,4
44,1244,598963.5,3516583.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,7,7,7,8,4,7,11,9,14,5,8,16,4
41,1264,599023.5,3516592.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,4,7,11,9,14,4,8,16,4
42,1309,599158.5,3516589.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,14,16,4
33,1332,599227.5,3516616.5,2023,1,2,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,6,7,7,8,0,7,11,9,14,9,0,14,18
48,1375,599356.5,3516571.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,0,2,3,1,4,6,7,7,8,4,7,6,9,3,4,8,7,4
39,1385,599386.5,3516598.5,2023,0,0,2,4,4,4,6,5,4,7,3,0,14,4,0,8,16,12,1,1,0,1,6,6,7,7,8,10,7,6,12,3,4,8,16,17
37,1433,599530.5,3516604.5,2023,1,2,1,0,6,0,5,4,5,11,1,3,9,3,3,3,3,3,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,10
31,1462,599617.5,3516622.5,2023,1,2,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,10
43,1470,599641.5,3516586.5,2023,1,2,1,0,6,0,5,4,5,6,1,11,10,3,16,9,3,13,0,0,4,5,1,4,0,5,3,0,9,12,5,15,1,10,2,10
44,1519,599788.5,3516583.5,2023,1,2,0,0,6,0,2,4,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,14,9,2,10
42,1544,599863.5,3516589.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,10
34,1569,599938.5,3516613.5,2023,1,0,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,5,6,0,0,2,13,10,11,15,9
47,1606,600049.5,3516574.5,2023,1,2,0,2,6,0,2,0,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,3,9,12,5,4,11,9,14,14,1
36,1635,600136.5,3516607.5,2023,1,2,1,0,6,0,5,4,5,6,1,3,9,3,16,9,11,13,0,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
56,1668,600235.5,3516547.5,2023,1,0,0,4,4,4,2,3,7,11,3,0,14,12,3,5,0,7,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,13,17,4
53,1696,600319.5,3516556.5,2023,1,0,0,4,4,6,2,3,7,11,1,3,9,12,3,5,10,7,0,0,4,5,6,6,7,7,3,9,7,11,9,14,9,13,14,18
39,1710,600361.5,3516598.5,2023,1,2,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,6,7,7,8,4,7,11,9,14,9,14,17,1
50,1752,600487.5,3516565.5,2023,1,2,1,0,6,0,5,4,5,11,1,3,9,3,16,9,11,13,0,0,4,4,1,4,0,5,3,0,9,13,1,15,1,10,4,10
44,1773,600550.5,3516583.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,0,0,9,13,1,15,1,10,4,16
33,1805,600646.5,3516616.5,2023,1,2,1,0,6,0,2,4,5,11,1,3,9,3,16,9,11,13,1,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
52,1844,600763.5,3516559.5,2023,0,0,0,4,4,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,5,7,8,8,5,6,0,0,2,13,10,11,15,9
50,1866,600829.5,3516565.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,13,1,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
46,1905,600946.5,3516577.5,2023,1,0,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,5,6,0,0,2,0,5,11,15,9
41,1943,601060.5,3516592.5,2023,1,0,0,4,4,6,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,5,6,0,0,2,0,5,0,2,10
44,1958,601105.5,3516583.5,2023,1,2,0,0,6,0,2,4,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
42,1989,601198.5,3516589.5,2023,0,0,2,5,4,4,6,5,4,7,3,0,7,4,0,5,8,7,0,2,3,1,4,0,7,7,9,10,5,6,10,3,4,13,7,14
50,2030,601321.5,3516565.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,0,0,9,13,1,15,1,10,4,16
38,2047,601372.5,3516601.5,2023,1,0,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,3,0,9,12,5,0,9,0,2,1
59,2098,601525.5,3516538.5,2023,1,2,1,0,6,0,5,4,5,11,1,3,9,3,3,9,11,13,0,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
50,2126,601609.5,3516565.5,2023,1,2,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,0,0,4,5,6,6,7,7,8,9,7,11,9,14,9,13,14,1
51,2139,601648.5,3516562.5,2023,1,2,1,0,6,0,5,4,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,6,0,5,10,9,12,5,9,14,9,14,17,1
49,2181,601774.5,3516568.5,2023,1,2,0,0,6,0,2,4,7,11,1,3,9,12,3,9,11,13,0,0,4,4,1,4,0,5,0,8,4,13,1,15,0,14,17,16
58,2192,601807.5,3516541.5,2023,1,2,1,0,6,0,2,4,7,11,1,3,9,12,3,9,11,13,1,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
40,2229,601918.5,3516595.5,2023,1,2,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,6,7,7,8,4,7,11,9,14,9,14,17,4
44,2277,602062.5,3516583.5,2023,1,2,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,1,4,0,5,8,4,7,11,9,14,5,0,17,4
48,2306,602149.5,3516571.5,2023,1,2,1,0,6,0,5,4,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,3,0,9,12,5,0,1,0,2,10
40,2320,602191.5,3516595.5,2023,1,0,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,10
38,2344,602263.5,3516601.5,2023,1,0,0,4,4,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,11,5,0,5,0,2,10
56,2386,602389.5,3516547.5,2023,1,2,0,2,1,2,0,0,9,1,11,10,11,6,8,1,13,5,0,2,1,0,0,1,1,3,6,11,10,1,6,6,7,1,10,13
36,2422,602497.5,3516607.5,2023,1,0,2,4,4,4,6,3,4,11,3,0,14,12,0,5,10,7,0,0,4,5,0,6,7,7,8,9,12,11,4,11,9,13,14,1
40,2437,602542.5,3516595.5,2023,0,0,0,4,4,4,2,3,4,7,3,0,14,4,0,5,10,7,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,13,14,1
54,2488,602695.5,3516553.5,2023,1,0,0,4,4,4,2,3,7,7,3,0,14,4,0,8,0,7,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,13,17,4
57,2509,602758.5,3516544.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,0,8,4,13,1,15,1,10,4,16
56,2524,602803.5,3516547.5,2023,1,2,1,0,6,0,5,4,5,6,1,11,10,3,16,3,11,3,0,0,4,4,1,4,0,5,0,0,9,13,1,15,1,10,4,16
48,2560,602911.5,3516571.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,6,0,5,10,9,12,5,4,11,9,14,9,1
40,2599,603028.5,3516595.5,2023,1,2,1,0,6,0,5,4,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,17,10
38,2620,603091.5,3516601.5,2023,1,0,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,17,10
30,2640,603151.5,3516625.5,2023,1,2,0,0,6,0,2,3,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,3,0,9,12,9,14,5,0,17,10
39,2672,603247.5,3516598.5,2023,1,2,1,2,6,0,5,3,9,1,11,10,11,6,8,1,13,5,0,2,1,0,0,2,1,3,10,11,10,1,11,1,7,1,10,19
56,2719,603388.5,3516547.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,5,1,6,0,5,0,4,4,13,9,14,0,14,17,4
51,2746,603469.5,3516562.5,2023,1,0,0,4,4,4,2,3,7,7,3,0,14,12,0,5,0,7,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,13,14,4
53,2785,603586.5,3516556.5,2023,1,0,0,4,4,6,8,1,10,2,7,9,0,4,7,17,5,7,1,1,4,5,6,7,8,0,8,9,0,9,12,8,12,12,14,17
37,2810,603661.5,3516604.5,2023,0,3,4,3,3,2,0,9,10,2,5,9,12,9,13,12,15,14,1,1,0,3,5,5,4,0,7,3,3,9,8,8,14,9,12,15
47,2842,603757.5,3516574.5,2023,0,3,4,3,3,1,3,6,2,4,9,6,5,8,12,0,15,4,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
59,2871,603844.5,3516538.5,2023,0,0,0,5,4,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,5,6,7,8,8,5,6,0,0,2,13,10,11,15,9
47,2899,603928.5,3516574.5,2023,0,0,2,5,4,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,1,6,0,7,0,8,10,2,9,12,3,12,13,14,17
58,2920,603991.5,3516541.5,2023,0,0,2,5,4,6,8,1,0,10,7,5,1,0,4,11,10,19,1,1,0,3,6,5,4,0,7,10,3,9,12,3,12,12,12,17
42,2958,604105.5,3516589.5,2023,0,0,2,5,2,6,8,1,0,10,7,7,7,15,4,11,8,16,1,1,0,1,6,0,5,0,9,10,2,9,12,3,12,12,14,17
39,2986,604189.5,3516598.5,2023,0,0,2,4,4,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,4,5,6,7,8,0,5,6,0,11,12,13,12,13,14,18
40,3020,604291.5,3516595.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,7,8,8,3,0,9,11,9,0,5,0,2,4
37,3049,604378.5,3516604.5,2023,1,2,0,0,6,0,5,4,5,11,1,3,9,3,16,9,11,13,1,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
53,3066,604429.5,3516556.5,2023,0,0,0,4,1,4,2,3,7,7,3,0,14,4,0,8,0,12,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,14,16,4
49,3105,604546.5,3516568.5,2023,1,2,1,0,6,5,5,4,5,6,12,11,10,3,16,3,3,3,1,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
58,3127,604612.5,3516541.5,2023,1,0,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
43,3176,604759.5,3516586.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,10,12,0,0,4,5,0,6,7,7,8,9,7,11,9,14,9,13,14,1
35,3196,604819.5,3516610.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,10,12,0,0,4,5,0,6,7,7,8,9,12,11,4,11,9,14,14,1
50,3226,604909.5,3516565.5,2023,1,2,1,0,6,0,5,9,5,6,5,11,12,3,13,17,6,15,0,0,4,4,1,4,0,5,10,9,12,5,4,11,14,9,9,3
51,3242,604957.5,3516562.5,2023,1,0,0,4,4,0,2,3,7,11,1,0,9,4,3,9,10,7,0,0,4,5,6,6,0,5,3,9,12,5,4,11,9,9,14,1
59,3297,605122.5,3516538.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,1,3,3,3,0,0,1,4,1,4,0,5,10,9,12,5,4,11,16,9,9,3
59,3305,605146.5,3516538.5,2023,0,3,4,3,3,1,3,6,2,4,9,6,5,8,15,14,15,11,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
30,3332,605227.5,3516625.5,2023,0,3,4,3,3,1,3,6,2,4,4,6,5,8,15,14,4,11,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
84,2,595237.5,3516463.5,2023,0,0,2,5,2,1,6,5,0,8,9,5,5,8,9,4,8,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
60,39,595348.5,3516535.5,2023,2,1,3,5,2,7,1,7,3,8,8,1,8,15,5,7,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
86,84,595483.5,3516457.5,2023,2,1,3,5,2,7,1,7,3,3,10,1,8,15,5,7,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
89,100,595531.5,3516448.5,2023,0,0,2,5,2,7,1,7,3,8,8,5,8,15,9,7,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
61,120,595591.5,3516532.5,2023,2,1,3,5,2,7,1,7,3,8,10,1,8,15,5,7,7,16,2,3,2,2,3,0,5,4,9,7,6,10,14,10,2,2,8,11
87,177,595762.5,3516454.5,2023,2,1,2,5,2,7,1,5,3,8,8,5,7,15,9,4,7,16,2,1,3,1,4,0,5,4,9,10,2,6,12,3,4,2,7,17
79,200,595831.5,3516478.5,2023,2,1,3,5,2,7,1,7,3,8,8,5,7,15,9,4,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,7,11
63,237,595942.5,3516526.5,2023,2,1,3,5,2,7,1,7,3,8,10,1,8,15,5,7,7,16,2,3,2,1,4,0,5,4,9,7,2,10,14,10,2,2,8,11
60,259,596008.5,3516535.5,2023,2,1,3,1,2,7,1,7,3,3,10,1,8,15,5,7,7,16,2,3,2,2,3,0,5,4,9,7,6,10,14,5,2,16,8,11
88,294,596113.5,3516451.5,2023,2,1,2,5,2,7,1,7,3,8,8,1,7,15,9,4,7,16,2,1,0,1,5,0,5,4,9,10,2,9,12,3,12,2,7,11
88,304,596143.5,3516451.5,2023,2,1,3,5,2,7,1,7,3,8,10,1,8,15,5,7,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
68,353,596290.5,3516511.5,2023,0,0,2,5,2,7,8,1,0,8,8,7,7,15,9,4,8,16,1,1,0,1,6,0,5,4,9,10,2,9,12,3,12,2,7,17
87,365,596326.5,3516454.5,2023,2,1,3,5,2,7,1,7,3,8,10,1,8,15,5,7,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
70,393,596410.5,3516505.5,2023,2,1,3,5,2,7,1,7,3,8,10,1,8,15,5,7,7,16,2,3,2,2,3,0,5,4,9,7,6,10,14,10,2,2,8,11
61,440,596551.5,3516532.5,2023,0,0,2,5,2,7,1,5,3,8,8,5,7,15,9,4,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,7,11
81,465,596626.5,3516472.5,2023,0,0,0,4,4,4,2,3,7,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,4,7,11,9,14,4,8,16,4
65,500,596731.5,3516520.5,2023,0,0,2,5,2,7,6,5,3,8,8,5,7,15,9,4,7,16,2,3,2,1,4,0,5,4,9,7,2,6,3,3,2,2,7,11
72,533,596830.5,3516499.5,2023,0,0,2,5,2,7,6,5,3,8,8,5,7,15,9,4,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,7,11
78,562,596917.5,3516481.5,2023,0,0,2,5,2,4,6,5,4,8,8,5,7,15,9,4,16,16,2,3,3,1,4,0,5,4,9,10,2,6,12,3,4,8,7,17
74,576,596959.5,3516493.5,2023,0,0,2,5,2,4,6,5,4,8,8,5,7,10,9,4,16,16,2,3,3,1,4,0,7,7,9,10,2,6,12,3,4,8,7,17
82,611,597064.5,3516469.5,2023,0,0,2,5,2,7,1,5,3,8,8,5,7,15,9,4,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
81,654,597193.5,3516472.5,2023,0,0,2,5,2,7,6,5,4,8,8,5,7,15,9,4,16,16,2,1,0,1,6,0,7,7,8,10,7,6,12,3,4,8,7,17
79,672,597247.5,3516478.5,2023,0,0,2,4,4,4,6,5,4,7,3,0,14,4,0,8,16,12,2,1,0,1,6,6,7,7,8,10,7,6,12,3,4,8,7,17
62,710,597361.5,3516529.5,2023,0,0,2,4,4,4,6,5,4,7,3,0,14,4,0,8,0,12,1,1,4,5,6,6,7,7,8,10,7,11,12,3,4,8,16,4
85,724,597403.5,3516460.5,2023,2,1,3,5,2,7,1,7,3,8,8,5,7,15,9,4,7,16,2,3,3,1,4,0,5,4,9,7,2,6,3,3,4,2,7,11
85,761,597514.5,3516460.5,2023,0,0,2,5,2,4,6,5,4,8,8,5,7,15,9,4,16,16,1,1,3,1,4,0,7,4,9,10,2,6,12,3,4,8,7,17
69,780,597571.5,3516508.5,2023,1,0,0,2,1,4,2,3,7,11,11,0,14,12,8,8,0,0,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,10
67,823,597700.5,3516514.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,7,8,8,3,6,0,0,2,13,10,11,16,9
77,859,597808.5,3516484.5,2023,0,0,2,4,4,4,6,5,4,7,3,0,14,4,0,8,0,12,1,1,4,5,6,6,7,7,8,10,7,11,12,3,4,8,16,17
63,892,597907.5,3516526.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,10,12,1,0,4,5,6,6,7,7,8,4,7,11,9,14,9,13,14,18
67,927,598012.5,3516514.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,0,2,3,0,0,1,1,1,6,4,5,1,6,6,7,7,0,13
88,942,598057.5,3516451.5,2023,0,0,2,4,4,4,6,5,4,7,3,0,7,10,0,4,0,0,0,2,3,1,4,0,5,4,9,7,5,6,10,10,11,2,7,14
71,974,598153.5,3516502.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,0,2,3,0,0,6,1,3,6,4,10,1,9,6,7,7,0,13
88,995,598216.5,3516451.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,2,2,3,1,4,0,5,4,9,7,5,6,10,3,4,2,7,14
68,1036,598339.5,3516511.5,2023,0,0,2,4,4,4,2,3,4,7,3,0,14,4,0,8,0,12,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,14,17,4
77,1076,598459.5,3516484.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,4,7,11,9,14,4,8,16,4
76,1098,598525.5,3516487.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,4,7,11,9,14,4,8,16,4
73,1132,598627.5,3516496.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,1,4,5,6,6,7,7,8,10,7,11,12,3,4,8,16,4
65,1155,598696.5,3516520.5,2023,0,0,2,5,4,4,6,5,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,4,7,11,9,14,4,8,16,4
75,1183,598780.5,3516490.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,7,7,7,8,4,7,11,9,14,5,0,16,4
80,1215,598876.5,3516475.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,4,7,11,9,14,4,8,16,4
73,1231,598924.5,3516496.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,0,0,4,5,0,6,7,7,8,4,7,11,9,14,9,14,17,4
61,1284,599083.5,3516532.5,2023,1,0,0,2,1,0,2,3,7,11,11,10,11,6,8,9,11,13,0,0,4,5,1,4,0,5,10,4,4,11,9,14,0,14,17,4
73,1296,599119.5,3516496.5,2023,1,0,0,4,4,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,11,5,14,5,0,16,4
63,1332,599227.5,3516526.5,2023,0,0,2,4,4,4,6,5,4,7,3,0,14,4,0,8,0,12,1,1,3,1,6,6,7,7,8,10,7,6,12,3,4,8,16,4
70,1358,599305.5,3516505.5,2023,0,0,2,4,4,4,6,5,4,7,3,0,7,4,0,8,17,12,2,3,3,1,4,0,5,4,9,10,2,6,12,3,4,8,7,11
67,1393,599410.5,3516514.5,2023,0,0,0,4,4,6,2,3,7,7,3,0,14,4,0,8,10,12,1,0,4,5,6,7,8,8,5,6,0,0,2,13,10,11,15,9
77,1425,599506.5,3516484.5,2023,1,2,0,0,6,0,2,4,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,10
79,1440,599551.5,3516478.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,13,1,0,4,5,1,7,8,8,3,0,9,12,5,0,5,0,2,10
68,1479,599668.5,3516511.5,2023,1,2,1,0,6,0,5,4,5,6,1,11,10,3,16,3,3,13,1,0,4,5,1,7,0,8,3,0,9,12,5,0,5,0,2,10
80,1501,599734.5,3516475.5,2023,0,0,0,4,4,4,2,3,7,10,7,0,14,12,4,5,0,19,1,0,4,5,6,7,8,8,5,6,0,0,2,0,5,11,15,9
73,1536,599839.5,3516496.5,2023,1,2,0,0,6,0,2,4,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,10
74,1569,599938.5,3516493.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,3,4,9,11,9,14,9,14,17,1
61,1601,600034.5,3516532.5,2023,1,0,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,1,4,0,5,3,0,9,12,5,0,5,0,2,10
81,1639,600148.5,3516472.5,2023,0,0,0,4,4,4,2,3,7,11,3,0,14,4,0,5,0,12,1,0,4,5,6,6,7,7,8,4,7,11,9,14,9,0,16,4
61,1654,600193.5,3516532.5,2023,1,0,0,4,4,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,10
